model_name,quantization,activation_precision,governor,prefill_len,decode_len,input_tokens,output_tokens,prefill_latency_s,decode_latency_s,prefill_tps,decode_tps,prefill_avg_power_w,decode_avg_power_w,prefill_energy_j,decode_energy_j,prefill_energy_per_token_in,decode_energy_per_token_out,prefill_tokens_per_s_per_w,decode_tokens_per_s_per_w,prefill_avg_cpu,prefill_peak_mem_gb,prefill_max_temp_c,prefill_freq_mean_mhz,prefill_freq_min_mhz,prefill_freq_max_mhz,prefill_throttled_any,decode_avg_cpu,decode_peak_mem_gb,decode_max_temp_c,decode_freq_mean_mhz,decode_freq_min_mhz,decode_freq_max_mhz,decode_throttled_any
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,79,1.1613478660583496,63.12719655036926,102.46714483911668,1.2514416023047341,5.357722222222222,5.469225729927007,0.0,343.9893500000001,0.0,4.3542955696202545,19.125132022357143,0.22881513108098323,100.0,1.3726348876953125,86.7,1684.5892388571428,1500.0128,2146.025344,True,99.8585,1.3726348876953125,87.8,1591.4213072000002,1500.009472,2201.030656,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,75,0.8872284889221191,60.899965047836304,134.12553979704975,1.231527800403305,5.782555555555556,5.540818691588785,0.0,332.6634499999998,0.0,4.435512666666664,23.194855372930995,0.22226459102024404,100.0,1.3726348876953125,86.2,1640.2177536,1500.0128,2201.024256,True,99.83410852713179,1.3726348876953125,87.8,1637.6441967131784,1500.009472,2256.03584,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,13,0.8901462554931641,10.972504615783691,133.68589629585188,1.1847796337492358,5.2365375,5.558560215053763,0.0,55.3566,0.0,4.2582,25.5294450380336,0.21314505697727273,99.41666666666667,1.3726348876953125,86.2,1607.6865493333335,1500.019456,2146.018816,True,99.91369863013698,1.3726348876953125,87.3,1617.3204041643837,1500.009472,2201.027328,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,69,73.84799003601074,64.21973752975464,2.6947246621466743,1.07443603250528,5.548725384615384,5.435006972477065,402.59825000000006,346.1073500000001,2.0231067839195984,5.016048550724639,0.48564750917718413,0.19768806883712126,99.76680761099365,1.3780670166015625,87.8,1617.2703266638478,1500.009472,2256.03584,True,99.81995133819952,1.3808135986328125,87.3,1612.8194463454988,1500.009472,2256.026112,True
SmolLM2-135M,None (Full Precision),32-bit,ondemand,2048,512,429,381,181.3684537410736,384.87156915664673,2.3653507054344285,0.9899406205422491,5.471696677115988,5.519434441087614,997.0068999999996,2123.6668000000004,2.324025407925407,5.573928608923886,0.43228834583008235,0.17935544503852818,99.83929492691315,1.227813720703125,87.8,1602.9449429957008,1500.009472,2256.019456,True,99.82378048780488,1.229217529296875,87.8,1621.0621308878049,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,87,1.235788106918335,79.37514781951904,161.03084249308978,1.0960609509391797,5.720371428571428,5.515437104072398,0.0,438.49989999999997,0.0,5.0402287356321835,28.15041724192806,0.19872603571707637,99.74285714285715,1.3808135986328125,86.2,1776.8753737142856,1500.016128,2146.025344,True,99.87976424361494,1.3828277587890625,87.3,1619.3469621060904,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,48,0.8760850429534912,39.774991512298584,227.14689812432323,1.2067884410524188,6.307955555555556,5.890636467236468,0.0,229.90125,0.0,4.789609375,36.00959076578622,0.20486554343737515,99.7,1.3828277587890625,85.6,1733.6893226666668,1500.016128,2256.032768,True,99.88110236220471,1.3831024169921875,87.3,1731.0317691968505,1500.009472,2311.017984,True
SmolLM2-135M,None (Full Precision),32-bit,ondemand,2048,512,429,341,160.35971546173096,344.3125534057617,2.675235477718085,0.9903792255815373,5.558375759717315,5.638174444444444,885.0638499999993,1937.321349999999,2.063085897435896,5.681294281524924,0.481298061406007,0.17565600982023608,99.79533527696792,1.2279815673828125,87.8,1628.543751712342,1500.009472,2256.032768,True,99.86916817359855,1.227996826171875,87.8,1673.0105625461122,1500.009472,2311.027968,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,128,37.58345341682434,119.10293388366699,3.1662870008302457,1.0747006461236561,5.929058035714286,5.9815741561181435,219.47760000000005,707.4316000000003,1.8443495798319332,5.526809375000003,0.5340286739913478,0.1796685317399966,99.8724279835391,1.3548431396484375,86.7,1746.748968032922,1500.009472,2311.034624,True,99.91957950065704,1.3603363037109375,87.3,1746.615881671485,1500.009472,2366.033152,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,110,1.9011924266815186,103.91638684272766,104.67115122447089,1.0585433476096469,6.175528571428571,5.9077527485380115,5.84235,608.2584000000002,0.029358542713567838,5.52962181818182,16.94934288033867,0.1791786814151293,100.0,1.3831024169921875,85.6,1845.936864,1500.0128,2256.022784,True,99.91465256797584,1.3842010498046875,87.3,1740.0157836374624,1500.009472,2256.03584,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,15,0.7613625526428223,19.847134590148926,156.29872993743945,0.7557766050241435,6.3172999999999995,5.8058476190476185,0.0,110.77849999999998,0.0,7.385233333333332,24.741381592996923,0.13017506738286042,100.0,1.3630828857421875,86.2,1661.5167999999999,1500.0128,2146.018816,True,99.92558139534883,1.3637237548828125,86.7,1772.3621864186046,1500.0128,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,17,2.1411614418029785,16.635444402694702,92.9402127811674,1.0219143888483222,5.84335,5.8869604477611945,11.8558,87.7732,0.05957688442211055,5.163129411764706,15.90529623951456,0.17358947761182178,99.88571428571429,1.3842010498046875,86.2,1830.8791314285716,1500.0128,2201.030656,True,99.93177570093458,1.3844757080078125,86.7,1705.4214280373833,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,128,36.280375957489014,143.78826689720154,3.2800101117870573,0.8901978079443086,5.839332154340836,5.759524699278268,202.96795,821.8830999999997,1.705613025210084,6.420961718749997,0.5617098026096644,0.15456098452982764,99.91991150442479,1.35345458984375,87.3,1722.9182414159293,1500.009472,2311.027968,True,99.91448349307774,1.35894775390625,87.3,1725.6613629818955,1500.009472,2311.034624,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,64,1.8301036357879639,55.21470832824707,108.73701145034836,1.1591114385595422,6.0467875,5.776715800415801,6.3378499999999995,310.7292999999999,0.031848492462311556,4.855145312499999,17.982608360281947,0.20065232194322435,100.0,1.3844757080078125,86.7,1612.2689173333335,1500.0128,2201.033984,True,99.87492877492878,1.3844757080078125,87.3,1723.1484878404558,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,128,2.478274345397949,133.48641705513,48.01728276006971,0.9588990612216065,6.1099,5.781534035087719,6.1085,762.7079999999995,0.05133193277310925,5.958656249999996,7.8589310397992955,0.16585547285584004,99.91875,1.3658447265625,86.2,1705.331864,1500.009472,2201.030656,True,99.86796230859835,1.3705902099609375,87.3,1719.9859183415783,1500.009472,2256.03584,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,128,1.6596360206604004,105.65702486038208,71.70246880556839,1.2114670100652796,5.709529411764706,5.775198539325842,5.636,601.4349000000003,0.047361344537815125,4.698710156250002,12.558385049707018,0.20977062551458153,99.69090909090909,1.3616943359375,86.7,1558.7454254545455,1500.0128,2146.032,True,99.81854599406527,1.3671875,87.3,1685.0034596083087,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,256,128,119,58,1.205979824066162,53.486164808273315,98.67495096126207,1.084392575311896,6.14365,5.606549674620391,0.0,292.32404999999994,0.0,5.040069827586206,16.061291082868014,0.19341531570133072,99.7875,1.3693084716796875,86.2,1580.768928,1500.0128,2146.018816,True,99.83901734104047,1.3693084716796875,87.8,1646.0076578034682,1500.009472,2256.026112,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,166,1.5714366436004639,161.69619488716125,75.72688373064032,1.0266166134326298,5.8741,5.647017351274787,5.8056,903.9551500000008,0.04878655462184874,5.445512951807234,12.891657229301565,0.18179802709493642,99.86,1.3705902099609375,86.2,1629.2193024,1500.0128,2146.0288,True,99.83490838958535,1.3719635009765625,87.3,1663.4591812381873,1500.009472,2311.031296,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,27,0.9246892929077148,27.272234201431274,128.69187619313806,0.9900178988116424,5.531644444444444,5.507628879310345,0.0,142.21779999999998,0.0,5.267325925925925,23.26466884949307,0.17975392324103193,100.0,1.3719635009765625,86.2,1758.4224512,1500.0128,2146.032,True,99.91292134831461,1.3722381591796875,87.3,1693.3738728988765,1500.009472,2311.021568,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,128,153.44260811805725,155.5423867702484,2.7958336035968028,0.8229268089415958,5.720616261398177,5.609984063444109,870.7296000000005,869.0928000000005,2.0296727272727284,6.789787500000004,0.48872944379483213,0.14668968746345787,99.8019367991845,1.4022064208984375,87.3,1682.5551567461773,1500.009472,2311.021568,True,99.90845070422536,1.4076995849609375,88.4,1691.147467331992,1500.009472,2366.026496,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,117,2.218639850616455,118.61821389198303,53.63646558811045,0.9863577958317884,5.676588461538461,5.60002039800995,11.6791,654.4814499999999,0.0981436974789916,5.593858547008546,9.448714831367917,0.1761346791133663,100.0,1.369476318359375,86.7,1586.1529002666668,1500.0128,2146.032,True,99.898687664042,1.369476318359375,87.3,1692.3572747086614,1500.009472,2311.027968,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,109,1.393496036529541,86.54095983505249,85.39672656433659,1.2595191942376713,6.045505882352941,5.672398958333333,6.7273,478.0350500000001,0.05653193277310924,4.3856426605504595,14.12565436642992,0.2220434781632045,100.0,1.369476318359375,86.2,1643.5751964444446,1500.0128,2146.032,True,99.79417122040073,1.369476318359375,87.3,1642.1485583387978,1500.009472,2256.026112,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,127,151.60694026947021,130.33423566818237,2.829685760015234,0.9744178062572063,5.607387380777696,5.499281147540983,842.6718500000001,708.3963999999997,1.9642700466200467,5.5779244094488165,0.5046353261976313,0.17719003268143868,99.81805985552116,1.4079742431640625,87.3,1641.2822457461302,1500.009472,2256.032768,True,99.84295942720763,1.4079742431640625,87.3,1652.704538424821,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,511,2.2309117317199707,558.4460606575012,53.3414201503411,0.9150391344839297,5.86819375,5.561813693805677,5.8825,3102.4353499999975,0.0494327731092437,6.071302054794516,9.08992143457109,0.16452171627090464,100.0,1.3722381591796875,86.7,1632.8856661333334,1500.0128,2201.030656,True,99.82836322869954,1.3870697021484375,87.8,1637.524616143498,1500.009472,2256.03584,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,61,165.37129664421082,62.930567264556885,2.5941624012477504,0.9693222650220062,5.569182605633803,5.464225576923077,923.9416000000002,338.12935,2.153710023310024,5.543104098360655,0.4658066694784774,0.17739426225661692,99.80531813865147,1.4079742431640625,87.8,1614.0493102678063,1500.009472,2201.033984,True,99.88029925187033,1.4079742431640625,87.3,1635.650295700748,1500.009472,2256.026112,True
SmolLM2-135M,INT4,32-bit,ondemand,256,512,119,523,0.8807005882263184,472.7720491886139,135.11970082779135,1.106241371285779,5.769155555555556,5.523902145499384,0.0,2609.4105000000004,0.0,4.9893126195028685,23.42105348462556,0.20026447647829762,100.0,1.369476318359375,85.6,1661.518464,1500.0128,2146.0288,True,99.83027796161481,1.38568115234375,87.8,1622.3255303031106,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,21,64.85671424865723,16.92591881752014,3.0683022152038797,1.2407007398772791,5.493282967959527,5.503361643835617,352.12979999999993,88.927,1.76949648241206,4.234619047619048,0.5585552816230759,0.22544415943789617,99.64668246445498,1.38818359375,87.8,1597.1111494976303,1500.009472,2201.030656,True,99.7990566037736,1.38818359375,87.3,1598.0474698867924,1500.009472,2201.033984,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,127,59.90375256538391,89.16012835502625,3.3219955591729406,1.4244035124568166,5.65113320754717,5.505064516129033,334.55785000000003,485.3590999999999,1.6811952261306533,3.8217251968503927,0.587845912875734,0.2587441996880369,99.22677165354331,1.3896026611328125,87.3,1588.9085705406824,1500.009472,2201.030656,True,99.72069565217392,1.3896026611328125,87.8,1598.6225793113042,1500.009472,2256.019456,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,13,138.5741355419159,10.83478045463562,3.0958158123976616,1.1998397248961328,5.574583566146262,5.364108139534884,771.04755,47.377300000000005,1.7973136363636364,3.6444076923076927,0.5553447671316936,0.22367925733133515,99.4891011235955,1.4079742431640625,87.8,1594.2084645393256,1500.009472,2201.033984,True,99.88055555555555,1.4079742431640625,87.3,1644.3380177777778,1500.009472,2201.020672,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,14,1.6861176490783691,14.195866107940674,118.02260661275521,0.9862025954280371,5.3419375,5.354514876033058,5.5051000000000005,70.26275,0.02766381909547739,5.018767857142857,22.09359555643532,0.1841815025750147,99.89090909090909,1.38818359375,86.2,1558.744832,1500.009472,2146.022272,True,99.88586956521739,1.38818359375,86.7,1627.0079234782609,1500.009472,2201.033984,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,10,1.8130228519439697,9.210144996643066,109.76144056134046,1.085759236542402,5.528288235294117,5.733327272727273,5.9452,45.9641,0.02987537688442211,4.5964100000000006,19.854507559970035,0.1893768112117416,99.75833333333333,1.3896026611328125,86.2,1553.8510826666668,1500.0128,2146.022272,True,99.8103448275862,1.3896026611328125,86.7,1668.9854256551723,1500.0128,2201.033984,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,96,0.9693360328674316,80.91943264007568,205.29516416647604,1.18636521374293,5.516988888888888,5.4414729957805905,0.0,435.3468500000001,0.0,4.534863020833334,37.21145144590315,0.21802280644650032,100.0,1.3896026611328125,86.7,1629.2179968,1500.0128,2146.0288,True,99.81623762376238,1.3896026611328125,87.3,1572.1985743841585,1500.009472,2201.030656,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,128,199,76,56.1242151260376,61.389891147613525,3.545706600138775,1.2379888378895494,5.49465512295082,5.422429963235294,301.3132000000001,326.16360000000003,1.514136683417086,4.2916263157894745,0.6453010281443484,0.22830886637231973,99.75800000000001,1.38818359375,87.3,1591.087297097143,1500.009472,2256.032768,True,99.81879895561357,1.38818359375,87.3,1621.4970041148827,1500.009472,2201.033984,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,161,1.1682541370391846,175.44512701034546,170.33964930297122,0.9176658408443931,5.606879999999999,5.390212918032787,0.0,941.0584,0.0,5.845083229813665,30.3804699410316,0.17024667759864756,99.775,1.3896026611328125,87.3,1836.770864,1500.0128,2256.022784,True,99.8618962432916,1.3896026611328125,87.8,1612.7674401431127,1500.009472,2256.026112,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,67,85.32135033607483,66.76085901260376,2.3323587732279543,1.0035820537802111,5.402271540469974,5.36114404973357,461.0751,350.5473,2.316960301507538,5.232049253731343,0.4317366788684319,0.18719550239096555,99.8087037037037,1.38818359375,87.8,1618.4783983407408,1500.009472,2256.026112,True,99.9083916083916,1.38818359375,87.3,1625.0356581445221,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,26,2.0435712337493896,23.130605697631836,97.37854825588335,1.1240518445507865,5.424664,5.374328855721393,10.813500000000001,118.8042,0.0543391959798995,4.569392307692308,17.95107462063703,0.20915204013876926,99.74166666666667,1.3896026611328125,86.7,1769.1855893333334,1500.0128,2146.0288,True,99.84189189189189,1.3896026611328125,87.3,1614.2483857297298,1500.009472,2201.024256,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,13,75.65131974220276,13.406360387802124,2.6304894703507213,0.9696889852243675,5.424947727272727,5.522443636363636,407.15930000000014,66.82215,2.04602663316583,5.1401653846153845,0.4848875238237811,0.17559056263413106,99.82600422832981,1.38818359375,87.3,1611.4583662410148,1500.009472,2256.032768,True,99.92758620689656,1.38818359375,87.3,1620.7201824367817,1500.009472,2256.03584,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,92,1.2664878368377686,89.93509197235107,157.12744663768217,1.0229599812749817,5.4701,5.393868407643312,0.0,481.0259499999999,0.0,5.228542934782608,28.724785038241013,0.1896523800664861,100.0,1.3896026611328125,86.7,1661.51968,1500.016128,2146.032,True,99.85440140845071,1.3896026611328125,87.3,1609.3956772957745,1500.009472,2201.024256,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,508,155.90958523750305,581.1839897632599,2.7515947742820805,0.874077760137421,5.474159985475672,5.412739105252646,848.7119,3144.996349999999,1.9783494172494174,6.1909376968503915,0.5026515084657291,0.16148529296178268,99.79907881269192,1.4079742431640625,87.8,1604.0680658669398,1500.009472,2201.033984,True,99.84840921557871,1.41473388671875,87.8,1604.8875858782228,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,127,152.15026783943176,131.87261724472046,2.819580971442884,0.9630505760291526,5.44482344461305,5.4041164125560535,829.74395,703.5677000000002,1.9341350815850817,5.5399031496063005,0.5178461707941138,0.1782068524267127,99.82161290322581,1.4045257568359375,87.8,1594.2219053419356,1500.009472,2256.029184,True,99.86904761904762,1.4100189208984375,87.3,1596.2973776761905,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,1024,512,199,511,65.68783569335938,555.1063704490662,3.029480236325059,0.9205442906133733,5.438946167557932,5.437445560500106,354.8356499999999,3013.8371,1.7830937185929643,5.897919960861057,0.5569976504631017,0.1692971967021784,99.82754342431762,1.38818359375,87.3,1601.8253324069478,1500.009472,2256.03584,True,99.85358469008855,1.397064208984375,87.8,1608.5242286249645,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,127,140.47532081604004,133.1999819278717,3.0539172112786876,0.9534535828148308,5.487701791808874,5.407539285714286,758.9805999999998,720.0187500000001,1.7691855477855472,5.669438976377953,0.5565020343920776,0.17631930762549947,99.85029036004646,1.4102935791015625,87.8,1600.765606950058,1500.009472,2201.030656,True,99.88232558139535,1.4102935791015625,87.3,1609.0816193488372,1500.009472,2256.019456,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,44,131.70484066009521,49.06753706932068,3.2572834669544624,0.896723223296057,5.44117436123348,5.311161722488038,710.8272499999999,255.32380000000006,1.6569399766899766,5.802813636363638,0.5986361124836398,0.16883749171094398,99.80675159235669,1.4031219482421875,87.8,1580.543554201274,1500.009472,2256.03584,True,99.89456869009585,1.4031219482421875,87.8,1587.405263744409,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,110,130.09349870681763,115.85822916030884,3.297628277080982,0.9494362273377835,5.430133928571428,5.367805870445344,697.5227999999998,616.9213499999997,1.6259272727272724,5.608375909090907,0.6072830468747812,0.1768760365506685,99.8109833971903,1.4102935791015625,87.8,1569.6721212158366,1500.009472,2201.030656,True,99.89904632152587,1.4102935791015625,88.4,1598.4605099945504,1500.009472,2256.019456,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,510,130.38521647453308,543.9842200279236,3.2902503182467204,0.9375271951341179,5.5004546203110705,5.414072296137339,715.5803499999998,2937.7995500000015,1.6680194638694634,5.760391274509807,0.5981778862599988,0.17316488289286333,99.84509316770186,1.4153289794921875,87.8,1596.2657849242237,1500.009472,2256.032768,True,99.86036852880959,1.4153289794921875,87.8,1593.6388361509214,1500.009472,2256.029184,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,128,120.22925281524658,66.80569815635681,3.568183199634735,1.9160042261727388,5.404858018867924,5.414753770491803,645.2809,358.19115,1.504151282051282,2.798368359375,0.6601807461321824,0.3538488188722781,96.02247043363995,1.4031219482421875,87.8,1577.9895320893563,1500.009472,2311.031296,True,99.63950892857143,1.4031219482421875,87.8,1569.6009874285714,1500.009472,2256.022784,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,235,102.95350122451782,129.32350254058838,4.166929680851261,1.817148433064167,5.426212658227849,5.396117602682313,556.4527499999998,697.8197,1.2970926573426569,2.969445531914894,0.767925981399362,0.33675108047328234,95.40264317180616,1.4102935791015625,87.8,1594.9806012334802,1500.009472,2256.032768,True,99.74551804423749,1.4102935791015625,87.8,1558.1172818253785,1500.009472,2256.022784,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,128,429,129,99.66036224365234,74.21647715568542,4.304620115178482,1.7381584918049136,5.4209281521739126,5.399740625,531.8731499999999,398.8855999999999,1.2397975524475522,3.0921364341085265,0.7940743714620593,0.321896663657787,98.89039634146341,1.4031219482421875,87.8,1574.6298753170731,1500.009472,2256.032768,True,99.77181628392484,1.4031219482421875,87.8,1589.4883302881,1500.009472,2201.027328,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,511,87.31911706924438,366.5362138748169,4.913013488899589,1.3941323685264067,5.39217153652393,5.337410913476032,462.08650000000006,1949.3462999999997,1.0771247086247087,3.8147677103718194,0.9111382038982329,0.26120011951983413,94.95454545454545,1.4102935791015625,87.3,1570.7123851188812,1500.009472,2201.033984,True,99.77192118226601,1.4168853759765625,87.8,1586.1094576551725,1500.009472,2256.022784,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,513,97.09434747695923,344.4276421070099,4.41838285284118,1.489427494441972,5.410711197339246,5.33413796534018,519.0769500000001,1830.2559500000002,1.2099695804195807,3.5677503898635483,0.8165992771918689,0.27922552887080887,96.40527108433734,1.4031219482421875,87.8,1567.727648,1500.009472,2201.033984,True,99.76668126094572,1.4125518798828125,87.8,1580.711653604203,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,48,80.6294014453888,33.078644037246704,5.320639770475867,1.4510872920290137,5.377603957783641,5.267991275167785,427.90289999999993,169.282,0.9974426573426571,3.5267083333333336,0.9894071434499516,0.2754536247751847,89.84475655430711,1.412750244140625,87.8,1605.8069834307116,1500.009472,2256.016128,True,99.69185520361992,1.412750244140625,87.8,1578.9421518190045,1500.009472,2146.032,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,108,104.06355381011963,73.91241550445557,4.1224807753805734,1.461188885018777,5.372557098765432,5.383085410334346,556.4265000000001,393.95635,1.2970314685314688,3.647743981481481,0.7673219101436604,0.2714407767362587,99.7094066570188,1.412750244140625,88.4,1559.1542934413892,1500.009472,2201.033984,True,99.81349693251535,1.412750244140625,87.8,1578.2986496523517,1500.009472,2256.032768,True
SmolLM2-135M,INT4,32-bit,ondemand,2048,512,429,509,91.22322916984558,303.8390440940857,4.702749550788854,1.6752290724110654,5.4127396770472895,5.366954259927797,485.4689,1630.4111499999995,1.1316291375291376,3.2031653241650284,0.8688298036446964,0.3121377584525199,90.43312,1.4171600341796875,87.8,1608.6796935168,1500.009472,2256.022784,True,99.71440511307769,1.4171600341796875,87.8,1564.869949986234,1500.009472,2256.026112,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,128,119,128,13.020514726638794,24.658354997634888,9.139423632503313,5.190938325459146,4.60778203125,5.9877078260869565,55.32399999999999,143.18795,0.46490756302521,1.118655859375,1.9834756875476525,0.866932468355172,40.25247524752475,1.58270263671875,85.1,2319.6907659405942,1500.0128,2400.03712,True,99.55329670329671,1.58544921875,87.3,1757.3996884395604,1500.009472,2366.026496,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,128,119,43,0.2671821117401123,8.733730792999268,445.3890989369496,4.923440053186399,0.0,5.574729885057471,0.0,44.604200000000006,0.0,1.0373069767441863,0.0,0.8831710512796696,100.0,1.586822509765625,86.2,1500.019456,1500.019456,1500.019456,True,99.4876923076923,1.587615966796875,87.3,1723.7435352615385,1500.0128,2256.026112,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,128,119,128,0.18253183364868164,26.508426904678345,651.9410758182536,4.82865318490136,5.841433333333333,5.550448770491804,0.0,138.03170000000003,0.0,1.0783726562500002,111.60635388887208,0.8699572565325221,98.4,1.588653564453125,85.1,1500.019456,1500.019456,1500.019456,True,99.64010152284263,1.5905609130859375,86.7,1662.1671556548224,1500.009472,2256.032768,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,512,119,75,0.2531092166900635,15.543795585632324,470.1527726100844,4.825076319797021,0.0,5.706103496503497,0.0,86.2618,0.0,1.1501573333333333,0.0,0.8455991593481719,99.0,1.5905609130859375,85.6,2201.027456,2201.024256,2201.030656,True,99.57678571428572,1.5906982421875,87.3,1663.9748742857141,1500.009472,2201.030656,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,512,119,408,0.20664024353027344,89.6276798248291,575.8800801188861,4.552165143596341,0.0,5.504179574970484,0.0,489.8280000000001,0.0,1.200558823529412,0.0,0.8270379048490167,100.0,1.5906982421875,85.1,1500.019456,1500.019456,1500.019456,True,99.70484114977306,1.5964813232421875,87.8,1647.5731813857792,1500.009472,2311.02464,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,256,512,119,331,0.23088645935058594,71.9951605796814,515.4048458914011,4.597531241473686,0.0,5.4707838038632985,0.0,385.9929,0.0,1.1661416918429004,0.0,0.8403788938299941,100.0,1.5964813232421875,85.6,1500.017792,1500.016128,1500.019456,True,99.64924528301887,1.5965118408203125,87.8,1625.3815404679247,1500.009472,2201.030656,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,1024,128,199,128,22.40240502357483,26.941736936569214,8.882974831969397,4.750992866620264,4.513782325581396,5.633956078431372,95.25280000000001,145.57949999999997,0.4786572864321608,1.1373398437499997,1.9679670376717224,0.8432782933485441,40.56473988439306,1.598419189453125,85.1,2226.8578271445085,1500.0128,2400.033792,True,99.32950000000001,1.598419189453125,87.8,1609.08350144,1500.009472,2311.021568,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,1024,128,199,63,0.24232244491577148,13.580769777297974,821.2198423021447,4.638912302696767,0.0,5.443359230769231,0.0,71.298,0.0,1.1317142857142857,0.0,0.8522149845402021,100.0,1.598419189453125,83.4,1500.0128,1500.0128,1500.0128,True,99.572,1.598419189453125,87.8,1598.0184768000001,1500.009472,2201.027328,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,1024,128,199,128,0.19168591499328613,27.373647928237915,1038.1566115954322,4.676030039385385,0.0,5.505241434262948,0.0,144.48624999999998,0.0,1.1287988281249999,0.0,0.8493778329653621,100.0,1.598419189453125,84.0,2201.030656,2201.030656,2201.030656,True,99.62663316582915,1.5990142822265625,87.8,1608.5263932462312,1500.009472,2256.026112,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,1024,512,199,313,0.26112842559814453,69.88666486740112,762.0771256295354,4.47867988254795,0.0,5.435289708141321,0.0,375.95099999999996,0.0,1.2011214057507986,0.0,0.8240002139793027,98.15,1.5990142822265625,85.6,1500.017792,1500.016128,1500.019456,True,99.58146718146718,1.602874755859375,87.8,1630.5946356138995,1500.009472,2256.03584,True
SmolLM2-135M,None (Full Precision),16-bit,ondemand,1024,512,199,336,0.21573090553283691,73.40428709983826,922.4454860025131,4.5773893225473525,0.0,5.506590672782875,0.0,396.29235000000006,0.0,1.1794415178571431,0.0,0.831256505985049,100.0,1.602874755859375,85.6,1500.0128,1500.0128,1500.0128,True,99.70331491712707,1.60345458984375,88.9,1630.126093436464,1500.009472,2256.032768,True
